Date,WFC,JPM,BAC,C,AIG,GS,USB,AXP,MS,BLK,MET,PNC,BK,SCHW,COF,PRU,TRV,CME,CB,MMC,BBT,ICE,STT,AFL,AON,ALL,BEN,STI,MCO,PGR,AMP,AMTD,HIG,TROW,NTRS,MTB,FITB,IVZ,L,EFX,PFG,RF,MKL,FNF,LNC,CBG,KEY,NDAQ,CINF,CNA,HBAN,SEIC,ETFC,AMG,RJF,UNM,NYCB,Y,SBNY,CMA,AJG,TMK,WRB,AFG,SIVB,EWBC,ROL,ZION,AIZ,PACW,AFSI,ORI,PBCT,CACC,BRO,ERIE,OZRK,WTM,SNV,ISBC,MKTX,LM,CBSH,BOKF,EEFT,DNB,WAL,EV,CFR,MORN,THG,UMPQ,CNO,FHN,WBS,PB,PVTB,SEB,FCNCA,MTG,^VIX,^GSPC,IYR,3MTCM,Yield,Credit
25/11/2009,-0.001077443,-0.00756145,-0.0093605,-0.009546565,-0.009184925,-0.012998309,-0.006765305,0.006734094,-0.022034228,0.005048553,0.004926894,0.001583798,0.006406657,0.006042342,0.018487684,-0.004563957,-0.006235281,0.019849471,0.000601963,0,-0.003594987,0.004178462,-0.006275722,0.02023414,0.002551726,0.010710126,0.007497438,-0.006148444,-0.004677886,-0.002339229,0,-0.005035286,-0.001194476,-0.001831689,0.002908157,-0.00075301,-0.007017631,-0.001762075,0.012944559,0.00440902,0.006514674,0.010398705,0.020047547,-0.010656921,-0.003771217,0,-0.010152225,-0.004036373,-0.00505941,-0.007126466,-0.010695365,0.004494418,0.030583422,0.000444975,-0.010737852,0.01486057,-0.000866944,-0.006225019,-0.004182087,0.004884846,-0.000880629,0.011539401,0.004487039,0.010500903,0.006555681,-0.012413957,-0.003778412,-0.020432012,-0.001924364,0.007129153,-0.008285031,-0.009276528,0.001822017,-0.009187662,0.003898588,-0.00381068,-0.006327889,-0.00328533,0.189010493,-0.010989036,-0.059142233,0.002404249,-0.001312523,-0.002823896,-0.01226463,0.000500385,-0.012210164,0.021206877,-0.012935783,0.000634418,-0.008711036,0.010517247,-0.014213408,0.001479251,-0.008678587,-0.010525061,-0.004943156,-0.031210132,0.003241492,-0.012121361,0.149077059,0.460973298,0.5654069,0.522293,0.914988814,0.28802589
27/11/2009,-0.025105935,-0.019883225,-0.030556137,-0.026733117,-0.04060577,-0.028583633,-0.026656749,-0.021318655,-0.02939012,-0.040577846,-0.038608068,-0.026549405,-0.012093921,-0.028890873,-0.040005263,-0.04224831,-0.021263081,-0.018546914,-0.034074472,-0.024845944,-0.029646791,-0.029145553,-0.026995454,-0.039969356,-0.021899692,-0.02893699,-0.031525019,-0.004417043,-0.022414646,-0.027903211,-0.028995265,-0.024011334,-0.054555225,-0.035666249,-0.010844744,-0.028105645,-0.037933893,-0.045093302,-0.028170871,-0.025014142,-0.046119957,-0.038669134,-0.005828252,-0.023853491,-0.04332654,-0.038971855,-0.052459685,-0.051878837,-0.016919488,-0.036850812,-0.035571483,-0.022676726,-0.043083646,-0.048463984,-0.052957218,-0.039424204,-0.007836368,-0.033818503,-0.0238145,-0.03290587,-0.020922215,-0.02227484,-0.014347462,-0.024401308,-0.024607565,-0.039637174,-0.02076599,-0.035801514,-0.028987507,-0.027702618,-0.021868025,-0.013133346,-0.006697078,-0.030456147,-0.02078135,-0.01234744,-0.018086514,-0.054999497,0.048790139,-0.016713475,-0.070676973,-0.036685329,-0.018485855,-0.009178429,-0.0534064,-0.016264636,-0.035003574,-0.035712092,-0.010223682,-0.016842962,-0.024657195,0.016429183,-0.065493332,-0.023178598,-0.0445598,0.006174495,-0.028142596,-0.035780737,-0.021789079,-0.029705154,0.149217977,0.485585471,0.6145206,0.5159236,0.910514541,0.28802589
30/11/2009,0.032623477,0.02768012,0.024266858,0.012240058,-0.159168258,0.03508924,0.050137888,0.023951826,0.034469497,0.026280318,0.026976608,0.029008134,0.012844911,0.032717093,0.029631774,0.03365943,0.014225503,0.0171465,0.010940324,0.012943655,0.026038833,0.018619659,0.026995454,0.05309001,0.008817489,0.004940009,-0.008663703,0.045009724,0.012562371,0.009586684,0.028470745,0.015392781,0.030720512,0.032401608,0.037048959,0.026734248,0.051920135,0.025951841,0.011928523,-0.005916174,0.015479538,0.048960818,0.016057419,0.015965416,0.004374492,0.054845204,0.05075471,-0.005339051,0.012618467,-0.007008333,0.062098273,0.004005737,0.030962226,0.014986778,0.023746231,0.007380176,0.021617815,0.038022762,0.022524177,0.023814914,0.00761821,0.019977733,0.020029282,-0.001235866,0.014097826,0.052051131,-0.018952486,0.041138858,0.010192404,0.033152199,0.01602732,0.004710336,-0.004898943,0.028146067,0.012968854,0.020495324,0.010590111,0.09517204,0.031252555,0.031339014,0.081985621,0.00673883,0.040874118,0.020211517,-0.012631747,-0.001017442,0.010126669,0.023838589,0.027659325,-0.003230293,0.008927615,0.00853981,0.044831325,0.024655744,0.053238386,0.021315198,0.008121941,0.037846142,0.040702906,0.005012542,0.209243339,0.378482034,0.5289526,0.5159236,0.899328859,0.291262136
01/12/2009,-0.001784814,-0.006374743,0.003149518,-0.002436006,0.08242342,-0.012037255,0.008665211,-0.012751354,-0.001901748,-0.001498376,0,-0.013598379,0.011569498,-0.015393452,-0.00706349,-0.002410116,0.004000367,0.007950452,0.022532185,-0.005335645,0.027724606,0.009506127,0.033804751,0.008006146,-0.003362237,0.00386442,0.003419212,-0.01836472,0.007291495,0.000596117,0.020769154,-0.007666744,0.000817369,-0.006561429,-0.002225153,0.001066833,0.00987183,-0.001799438,0.00815415,0.019699963,0.000787404,-0.013745918,0.008284196,0.015714522,-0.005251605,0.01390118,0.015241511,0.025893133,0.002348295,0.000439474,0,0.007963593,0.041797187,0.00367363,0.00451834,-0.001050982,-0.007728563,0.000149825,0.009956755,-0.004576639,0.005786855,0.000459454,-0.007311092,0.007392241,-0.002909696,0.007511079,0.026653025,0.000760158,0.005545604,0.000543375,0.00334182,0.026890938,-0.009250861,-0.001736141,-0.003366952,-0.003522584,-0.022832059,-0.018054738,-0.036557595,-0.027600805,0.024594703,0.008447803,-0.015038146,0.005364239,0.023727561,0.005203438,0.039511312,0.00628416,0.000208193,0.014136036,0.005987332,-0.011976259,0.070522743,0.006620128,0.007045072,-0.006043883,0.035753461,0.023114557,0.003550363,0.079273181,0.206002533,0.482118497,0.7005696,0.5095541,0.897091723,0.296116505
02/12/2009,-0.019481109,-0.00689248,-0.015219016,0,0.01128502,-0.00580337,0.003690813,-0.006315243,-0.029622231,0.004268907,0.025698043,0.00443538,0.0150988,0.009374195,0.006802723,0.01020321,0.000950166,-0.007554548,0.002005182,-0.011659372,0.022785322,-0.011099362,0.007462719,0.007086877,-0.003373495,-0.001403558,0.005978326,0.003871786,0.006389768,0.001191091,-0.001285509,0.002562177,0.032552655,0.015918688,0.012877444,-0.003203901,0.0319021,0.001799438,-0.003647011,0.007840563,0.022184247,0.012038071,0.000233976,-0.002839367,0.020413269,0.057014601,0.026535643,0.022183001,-0.002348295,0.003508796,0.013003952,-0.001133826,0.023122359,0.000916387,-0.009470901,0.01823444,0.015397985,-0.002137169,0.00573609,0.011228174,0.000443763,0.003213111,0.005691059,-0.003689265,0.002117016,0.013513708,0.009814645,0.013585175,0.003572035,0.0246794,0.016542933,-0.002792113,0.003710603,0.009224597,0.003927021,-0.005170754,0.016794379,-0.014352497,0,-0.005612567,0.017094393,0.012539288,-0.002781689,0.000427892,0.012791449,0.000632748,-0.002424244,0.009189445,0.005191589,0.022709086,-0.005747191,0.03633696,0.015444204,0.021038085,0.013173315,0.003781709,-0.025693133,-0.018996501,-0.004821395,-0.018648559,0.169508241,0.522345649,0.6377123,0.522293,0.872483221,0.294498382
03/12/2009,-0.035598908,-0.012720676,0.007004154,-0.012270095,-0.042573597,-0.014261788,-0.049506747,-0.054324503,-0.013158067,-0.011972519,-0.02804061,-0.065849397,-0.022547669,-0.018837097,-0.038001127,-0.04166007,-0.023250203,0.005012405,-0.03009579,-0.013624139,-0.023957921,-0.014453958,-0.044905966,-0.027993612,-0.004167743,-0.010944479,-0.010138304,-0.041197794,-0.000424625,-0.014992826,-0.01686373,-0.022251886,-0.042817585,0.000404861,-0.025512675,-0.040701039,-0.018243465,-0.019973464,-0.011305976,0.001696313,-0.142923218,-0.061693651,-0.002635802,-0.027379223,-0.038567521,-0.021417623,-0.041777154,0.004581351,-0.011825181,-0.022134615,-0.050341736,-0.011409083,-0.040822054,-0.019732395,-0.031094913,-0.03199856,-0.005959986,-0.015660724,-0.020546437,-0.035515123,-0.010704932,-0.028354048,-0.004876138,-0.019071931,-0.024619974,-0.027212541,0,-0.05786417,-0.01897962,-0.047757341,-0.026601853,-0.024529436,-0.012422542,-0.036527072,-0.002242158,-0.002732309,-0.029187878,-0.015784595,-0.054658463,-0.016076019,0.00230861,-0.006250048,-0.015310076,-0.010320423,-0.018786348,-0.005327336,-0.04976151,-0.017798774,-0.015445888,0.00642425,-0.023570564,0.0213473,-0.023256788,-0.007928032,-0.048905568,-0.022135551,-0.041906997,-0.024264622,-0.02674555,0.085637885,0.158235886,0.46526224,0.6425718,0.5095541,0.874720358,0.302588997
04/12/2009,0.01758698,0.00817905,0.032462337,0.002466043,0.007665465,0.017735897,0.010695304,0.011001765,0.025176998,-0.006733703,0.035141891,0.010906492,0.006706436,0.036787016,0.026725247,0.008266268,-0.007806387,0.001876975,0.007609346,0.015426711,0.039867343,0.000095199,0.012797442,0.00854619,0.007541238,0.015149174,0.008486393,0.019934163,0.074471992,0.020335678,0.004438028,0.004698529,0.017996425,0.006455535,-0.00143662,0.009661869,0.011560807,-0.008287373,0.007645527,0.016140235,0.067393002,0.037471021,0.008323056,-0.008067421,0.030798769,0.03115006,0.049927082,0.016620863,0.010648909,0.018186346,0.002713804,0.011409083,0.011834517,0.00852646,0.029852885,0.017437645,0.051592126,0.007898873,0.013851083,0.022167553,0.013363267,0.028583459,0.006091455,0.00209075,0.015858416,0.022503503,0.037277928,0.03665129,0.0095348,0.027954676,0.023315177,0.022663824,0.014272651,0.027012859,0.005595998,0.015205322,0.021589109,0.014388735,0.188854538,0.019821228,0.034004044,0.009705483,0.020109807,0.01458941,0.017423595,0.016397988,0,0.015509348,0.016687884,0.009047953,0.006861178,0.027245232,0.027080906,0.026420705,0.038069653,0.01683711,0.027793944,0,0.044082473,0.12376463,0.177117075,0.422278139,0.5817858,0.5031847,0.88590604,0.317152104
07/12/2009,-0.022506521,-0.011808852,-0.024247409,-0.007416574,0.001658602,-0.020478529,-0.020202716,0.002795089,-0.019234483,-0.008808683,0.009857802,-0.027300308,-0.004465956,-0.014115255,-0.011937984,-0.022898554,-0.009251158,-0.021244547,0.008364834,-0.018632637,-0.028589734,-0.010232994,-0.020359406,-0.002184409,-0.005715731,-0.011251894,-0.016951922,-0.007925977,-0.012698572,-0.007130061,-0.011000605,-0.029064204,-0.030873024,-0.022984864,-0.012815368,-0.032196242,-0.013500575,-0.015374153,-0.001976561,0.006648984,-0.032056709,-0.012335052,-0.006126058,0.008067421,-0.016161116,-0.021207973,-0.044820852,-0.020182303,-0.00393084,-0.010605493,-0.002713804,0,-0.011834517,-0.012739026,-0.030279796,-0.01106149,0.083219346,0.002002702,-0.012878446,-0.028696419,-0.001771516,-0.008281602,-0.003650344,0.002919706,0.000799654,-0.011529435,0.008328961,0.015197823,-0.018827955,0,-0.009094911,-0.036125556,-0.011775697,-0.000869381,-0.011223487,0.000538834,0.005704441,0.003232831,0.088947494,-0.005623341,0.00740197,0.001034322,-0.023974471,-0.006195972,-0.014191082,0.008347374,-0.007682496,-0.030587531,-0.011861524,-0.029288615,-0.002445068,-0.009531501,-0.015384801,-0.014194709,-0.006245131,-0.013754584,-0.006110051,-0.002810965,-0.024997325,-0.011516442,0.160067632,0.490482512,0.6736321,0.5031847,0.888143177,0.318770227
08/12/2009,-0.012597993,-0.000970186,-0.030673369,-0.030229034,-0.005984063,-0.01234324,-0.002173495,-0.007130107,-0.007599568,0.010507492,0.003078255,0.027861194,0.003723014,-0.003285954,0.003463367,-0.012928036,-0.006389824,-0.009532775,-0.002441077,-0.011998236,0,0.009661911,-0.002451558,0.001966138,-0.013113212,-0.01964,-0.004212944,-0.005319183,-0.013671293,-0.000596551,-0.014591139,0.004280357,-0.005029365,0.011456783,-0.010306096,0.037070866,-0.010737137,-0.010382339,-0.01022738,-0.0089866,-0.002145443,0.008826278,0.001023634,-0.032667805,-0.010624269,-0.009109794,-0.010239057,-0.008702395,0.000393753,-0.01251691,0.029453401,-0.014857288,-0.018018446,0.004523851,-0.0128923,-0.013330009,-0.057597439,0.010514627,0.001618877,0.009777404,-0.008904727,-0.004398948,0,-0.022321455,-0.007488642,0.001363387,-0.010421124,0.035559307,-0.026010599,-0.00650768,-0.011695919,0.005791478,0.004354551,-0.012252253,-0.003391758,0.010182204,0.00868435,0.001802082,0,-0.005654886,-0.018608638,-0.007957096,0.011293488,0.007047592,-0.003695154,-0.002733276,-0.0527827,-0.012570232,0.012481918,-0.007617412,0.01192379,0.012688488,-0.064021787,0.005702085,0.001564855,-0.003082526,-0.025867929,-0.014888612,0.009883723,-0.029385072,0.172044523,0.451485804,0.5582604,0.5159236,0.890380313,0.323624595
09/12/2009,-0.002692892,-0.000485432,-0.00129868,-0.012870194,-0.011064639,0.028026731,-0.003487337,0.018985501,0.006611622,0.013884512,0.007792935,0.015762929,0.008510693,0.020630569,0.02650734,0.021315537,0.003599267,0.019497532,0.012145955,0.003244505,-0.000773719,0.002946884,0.006361603,-0.003060096,0.001055334,0.000360557,0.014252056,-0.013423001,0.01007056,0.01068261,-0.003748321,-0.001068419,-0.001682029,-0.01413522,0.004008907,0.003288697,0.009765671,0.019262999,0.000856268,0.001336486,-0.007762025,-0.023112232,-0.009840737,0.00526942,0.007537183,-0.010033529,0.020374338,0.007682483,0.005496755,-0.00135041,-0.015957744,0.010309276,0,-0.011584381,0.001728581,0.00053666,0.026522655,0.005773305,-0.008447094,0.025966242,-0.00673103,0.011304797,0.000406242,-0.001278424,-0.01079638,-0.020647729,-0.002097879,0.017316378,-0.004115187,-0.010391032,0.010865034,0.005758129,0.009882759,0.014279741,0.008457921,-0.000800064,-0.001881665,0.005543874,-0.034635486,0.013145584,0.014173986,-0.031759962,-0.010777447,0.004670849,-0.001389257,0.004097111,0.045040725,-0.003767808,-0.005181905,0.010353988,0.033772476,-0.016686868,-0.012474243,-0.00928249,-0.000782121,0.001799233,-0.015848166,-0.020931837,-0.016377111,-0.032326047,0.19444837,0.413138658,0.5882919,0.5350318,0.88590604,0.294498382
10/12/2009,-0.024962249,0.001940373,-0.011764856,0.002587403,-0.024920191,0.00174081,0.005660832,0.008737989,-0.003961754,0.002332076,-0.003610659,-0.022326433,-0.00073715,-0.01243602,0.002844963,0.013481502,0.013087645,0.006547791,0.007816446,0.000924992,0.002705307,0.006151042,-0.010789671,0.016285246,-0.001319406,0.005751262,0.007463783,-0.012692862,0.007984051,0.013485963,0.01093782,-0.008049365,0.011299557,0.029877181,0.003573265,-0.005801645,-0.020619231,0.007417742,0.010783331,0.004995837,-0.001299575,-0.005410192,0.000059006,0.023740117,0.005286404,0.01252626,-0.011834462,-0.000510319,0.007800281,0.016972234,-0.002684662,-0.001710796,-0.024541047,0.024266271,-0.007802401,0.014909772,-0.000770135,0.010896865,0.008770561,-0.013788441,0.001799408,0.000229785,0.003251997,0.005104178,0.006491827,-0.02250443,-0.002102156,-0.033457616,0.009235587,0.003840859,-0.010025076,-0.000957435,0.005516403,-0.008718538,0.010055912,-0.004546035,-0.001507583,-0.001666217,-0.063657925,-0.008430961,-0.034668069,-0.028365487,-0.009852101,-0.007654736,-0.00092726,0.019387132,-0.053204036,0.006839989,-0.00416495,-0.004424312,0.013472968,-0.008045042,0.002089766,-0.006477117,-0.015773262,0.001283293,-0.024799161,-0.030361458,-0.006016463,-0.057037634,0.179935181,0.481530183,0.6006272,0.5159236,0.874720358,0.300970874
11/12/2009,0.00354818,-0.007539914,0.027239072,0.020461049,-0.019546847,-0.004387922,0.000867987,0.012351949,-0.014997744,-0.006702871,0.003610659,-0.007554365,-0.006659294,0.002716721,0.042473516,0.007184648,-0.00118268,0.018821382,0.002392797,0.012861941,-0.001158515,0.032394113,-0.029016515,0.002581166,-0.003703717,0.0258284,-0.008852066,0.017635507,0.059431092,0.013881049,0.019703786,0.00053867,0.003738323,0.007418687,0.009605395,0.013278362,0.00987183,-0.008348875,0.00422479,0.005301526,0.022713671,0.009000859,0.000354237,0.021037576,-0.014159495,0.011551284,0.031801775,0.003566829,0.003490447,0.009257315,0.002684662,0.003418797,0.030583422,-0.002153847,0.002173479,0.006322525,0.009202581,0.004106119,0.006447508,0.029517224,-0.002249707,0.016604253,0.004454396,0.012228725,-0.004864874,0.017624691,0.009424106,0.005164168,0.008476061,0.009266916,0.00418924,0.000957435,0.008520964,0.021369627,-0.011179448,0.009071567,0.009012425,0.034846051,0.004683839,0.002818395,-0.017795409,0.016099789,0.01653768,0.005958794,-0.00604789,-0.005361321,-0.013755375,-0.007183245,0.016761946,0.013423016,0.016249315,-0.006483042,-0.008385617,-0.013813365,0.015773262,0.002049644,0.023733568,-0.035198736,0.030041862,0.114880276,0.175144425,0.492090254,0.5964792,0.5159236,0.865771812,0.315533981
14/12/2009,0.003143444,0.019582438,0,-0.065382771,0.024718361,0.000602264,-0.000433824,0.013413171,0.01301102,0.000707697,0.024645324,0.011497639,0.003705081,-0.037594264,0.015960993,0.011389221,0.00629178,-0.003297462,0.001790865,-0.000456533,0.013433329,0.00246288,0.013362075,0.012594899,-0.000265007,0,-0.005758951,-0.001345537,-0.004882693,0.008578873,0.015488227,-0.012462909,0.004962759,-0.002400076,0.008484282,0.0063423,0.014627166,0.027109447,0.011179491,0.010846429,0.011375731,0.001793768,-0.002008637,0.019197257,0.012840475,0.040198338,0.004930195,0.01364004,0.012312535,0.013510786,0.042000917,0.014120519,-0.006042375,-0.003084948,0.010796905,0.019761379,0.028594739,-0.000695414,0.008957161,0.012388353,0.008075343,0.022748355,0.000403971,0.017037634,0.019319114,0.051083659,0.024196922,0.012431597,0.01607534,0.001084621,0.009155242,0.007626383,0.015634759,0.006549931,0.005605285,0.010305281,0.028741799,0.026951258,0.03670143,0.02409757,0.043534898,0.01693436,0.012479399,0.01118271,0.006511651,0.00730373,-0.002773927,0.008205254,0.017695934,0.012010951,0.004077947,0.01212138,0.039220601,0.017416916,0.005462398,0.007141039,0.001065593,-0.059359846,0.02977705,-0.00583092,0.164858389,0.481582477,0.6418069,0.5031847,0.85458613,0.333333333
15/12/2009,0.006647144,-0.022026776,-0.028554909,-0.038572311,-0.005171514,-0.02043618,-0.028617497,-0.007782116,-0.010663214,0.003310603,-0.011973017,-0.029285241,-0.016030171,-0.022793003,-0.02366388,-0.006085205,-0.012028139,-0.005359242,-0.013087796,-0.000456742,-0.015367159,-0.028087581,-0.003261052,-0.008307629,0.003704668,-0.007713882,-0.029014943,-0.059166982,-0.021694448,-0.011454804,-0.016529287,-0.004919395,-0.025487081,0.001800561,-0.002888984,-0.031803398,-0.052669873,-0.011397448,-0.002504528,-0.006230574,-0.023739996,-0.043963228,-0.010133675,-0.020129804,-0.027203394,-0.004739345,-0.04698853,-0.017206869,-0.006137318,-0.013949681,-0.042000917,-0.010146681,-0.024541047,-0.001546166,0.001287786,-0.019761379,0.002223091,0.000988064,-0.007672672,-0.040836262,0.008010712,-0.032040082,-0.007296339,-0.015362623,0.006093541,0.001327124,-0.016928193,-0.052977717,-0.011359965,-0.01749643,-0.015866707,-0.011461496,-0.015028864,0.021620946,-0.003920423,0.008898253,-0.012059206,-0.036385134,-0.065139301,-0.006430943,-0.044315852,0.004633789,-0.005838183,-0.005681249,0.005547911,-0.003888681,-0.00836825,-0.013367858,-0.010946713,0.001028684,-0.003623989,-0.023568832,-0.026668288,-0.026240506,-0.052727965,-0.006117717,-0.021552531,-0.031908668,-0.020251349,-0.025667747,0.158658586,0.497536924,0.6544802,0.5350318,0.84787472,0.33171521
16/12/2009,0.006990325,0.01216263,0.005907475,-0.031386262,0.0006911,0.013731025,-0.013489381,0.007539873,0.016282124,0.033071276,0.000820981,0.003467539,0.009351109,0.040660539,0.00274008,0.037144794,-0.014184636,-0.002145668,-0.002841483,0.004103077,-0.006993067,0.001872358,0.009751286,0.006609164,-0.001586088,0.010852523,0.00859364,-0.007168506,0.033298618,-0.003462314,-0.010471333,0.016304675,0.020938757,0.033994799,0.011914723,0.003337283,-0.018538156,0.02401021,0.001113911,0.001643455,0.030004362,-0.001874462,-0.006893443,0.000726547,0.042917425,0.022701562,-0.013841001,0.023209868,0.002305878,0.004380132,-0.027249761,0.014064909,0.048494288,0.022187507,0.013211408,0.011488304,0.029177864,-0.004104911,0.00512165,-0.00464199,-0.007563976,0.008840441,-0.001628623,0.014538187,0.024525049,0.006609403,-0.004147783,-0.010785951,0.009697409,-0.020056308,-0.002528371,-0.004814562,0.007843158,0.081323912,0.008382236,0.016025138,-0.002945556,0.001532566,-0.029270393,-0.001844963,0.010878,0.017275266,-0.010492716,0.00421143,0.023240963,0.001460059,0.01390843,0.030248743,-0.003266652,0.00819168,-0.007973587,-0.002470117,0.066356047,-0.003699619,0.005726024,0.008308313,-0.025373786,0.042186251,0.014427951,0.058268908,0.163590247,0.436353774,0.5800007,0.5159236,0.863534676,0.30420712
17/12/2009,0.008861523,-0.026707454,-0.02787171,-0.075223435,-0.025893747,-0.024915452,-0.014132857,-0.020069188,-0.041041712,0.001491065,-0.02604753,0.014888603,-0.010103032,-0.011689449,-0.041910925,-0.035924827,-0.026918399,-0.01831897,-0.01268167,-0.005474446,-0.010976164,-0.003372695,-0.011511619,-0.0214785,0.002378132,-0.014378638,-0.01658477,-0.013034205,0.008892223,-0.012212921,-0.005012497,-0.024557767,-0.035861207,0.000579483,-0.002248797,0.005853098,-0.00730305,-0.026305316,-0.002508017,-0.009569505,-0.012989975,0,0.019360247,-0.003635304,0.018451529,-0.018750549,-0.039081307,-0.009018038,-0.006933699,-0.01897245,0.016438673,-0.014064909,-0.048494288,-0.001969326,-0.004242714,0.001037952,0.000718663,-0.019582337,-0.004800777,-0.009710595,-0.009423406,-0.030242527,-0.028939646,-0.000825117,-0.015061256,-0.03009259,-0.019407303,-0.016400164,-0.013063297,-0.014168529,-0.016163671,-0.027398955,-0.00060116,0.012469992,0,-0.002567358,0.001473698,-0.007686431,-0.045809568,-0.01114234,0.018377303,-0.000349627,0.000257304,-0.018022277,-0.036234231,-0.001703561,-0.028013036,-0.008067307,-0.008419798,-0.025197481,-0.01242826,0,-0.033633323,-0.002969566,-0.002450023,-0.004848777,-0.008978702,0.059831324,-0.038999111,-0.026770241,0.150063419,0.469105022,0.6197305,0.5095541,0.874720358,0.305825243
18/12/2009,0.026870132,0.016745037,0.011375155,0.060624633,-0.00070919,0.013945734,0.02359447,0.001482163,0.003085825,0.016508382,-0.005630682,0.025440951,0.006746697,0.01775846,0.024344581,0.014324845,-0.004973124,-0.000184792,0.005542369,-0.007807166,0.006286865,0.001031723,0.04599356,0.002168698,-0.003172063,0.017854503,0.005206346,0.020678785,-0.012247314,0.005834322,0.004749367,0.011535377,0.008980146,0.028176231,0.024462931,0.022921431,0.027879959,-0.024187289,0.007782128,0.009569505,0.000421701,0.022264526,-0.015158578,-0.006576269,-0.009827053,0.028762185,0.007220221,0.00652118,-0.001160349,0.010633686,0.010811089,-0.01196933,0.100379123,0.011308074,0.017699623,-0.006765666,0.031119865,0.014870164,0.026279809,0.020744688,-0.005878441,-0.004195857,-0.020339688,-0.002065651,0.02071537,0.104953166,-0.008510604,0.032535775,-0.00608728,0.033121198,0.016163671,0.012814319,0.020238807,0.008812798,-0.005020942,0.029384054,0.030459357,0.021374859,0.015504143,0.02033355,0.044517727,0.00766285,0.01480732,0.006610486,0.018968878,-0.00109675,0.06329485,0.001686061,0.011686449,0.00957542,-0.011178487,0.038015159,-0.010111259,0,-0.018985224,0.015484532,0.02889093,0.019786335,-0.013799545,-0.023530497,0.17866704,0.405421206,0.58745,0.522293,0.888143177,0.296116505
21/12/2009,0.020695469,0.02293405,0.016496555,0.00586515,-0.00462224,0.013753836,0.029166926,0.012510955,0.015288256,0.00829848,0.00366357,0.004790902,0.016670061,0.020686607,-0.008644849,0.01412261,0.010949361,-0.000431651,-0.001433983,0.003222104,0.013616196,0.013316813,0.015740859,0.000433202,0.009223906,0.018904213,0.028534091,0.010416708,0.014089917,0.012142304,0.011255099,0.021076202,-0.014148133,-0.007348116,0.011122287,0.013778441,0.036003953,0.055849745,-0.001385223,0.01305073,0.021272989,0.00548943,0.004780427,0.008032195,0.02334074,0.009912395,0.028370594,0.001498884,0.007634278,0.002201122,0.005362028,0.006287492,-0.011299498,0.014881228,-0.007547225,0.015030135,-0.012613965,0.010096451,0.005298376,0.02585745,0.002265053,0.023090118,0.01022158,0.016407248,0.028298983,0.033065802,0.012211245,0.006836326,0.009789143,0.040048584,0.005050596,0.015549319,0.001766317,0.034494723,0.003350156,-0.01180179,0.003209022,-0.001511715,0.050010493,0.004563995,0.00506703,0.021963793,0.001772782,-0.000637813,0.007760824,0.005956445,0.010610179,0.014051754,0.02117653,0.000414243,0.028853684,0.013401883,-0.006116153,0.024964558,0.017348657,0.00652772,-0.014341133,-0.004545462,0.049343521,0.011834458,0.16612653,0.492042433,0.6243327,0.5159236,0.908277405,0.273462783
22/12/2009,-0.006605534,0.000954132,0.003266959,-0.023669748,0.101253722,-0.005150688,-0.007431668,0.009704039,-0.002024943,-0.006039786,0.001686362,-0.004236955,0.010961061,0.02658318,-0.015181055,0.017231626,0.005532245,0.009268195,0.017476596,0.004127485,-0.005424251,0.020056543,0.037161775,0.003242928,0.014842084,0.00813836,0,-0.018061289,0.007336809,0.008583707,0.011387347,0.039837461,0.012017336,0.009410962,0.012756495,0.016437133,0.001962611,0.015024563,0.000554331,0.016396448,0.03964916,0.010889475,0.008606654,-0.003643141,0.039478763,0.024729623,-0.001749726,0.006469257,0.00931682,0.004387936,-0.00267742,0.00794564,0.005665737,0.011017372,0.008382239,0.011761797,0.012613965,-0.002743474,0.005270575,0.016082439,0.012143179,0.001824662,0.009698544,0.010119501,0.025336469,0.007071378,0.014147473,0.000756784,-0.011486616,0.045627372,-0.003364305,-0.007744366,0.001763202,-0.001454217,0.008879101,0.012300955,0.017643481,0.010534333,0.033576251,-0.003649528,-0.021160975,0.00878682,0.007560154,0.006148679,0.007249692,0.003387778,0.007884404,0.004309639,0.004380757,0.006193232,0.011312352,0.018619537,-0.002047204,-0.003632426,0.00896861,0.00499255,0.01214813,0.037912994,0.00290062,0.220787838,0.149358882,0.514738329,0.6355444,0.5031847,0.903803132,0.276699029
